"RefNum","agerange","age","job","marital","education","balance","housing","loan","month","duration","deposit","lead","product","qualified","contacted","won","loanvalue","NPS","day","duration_temp","duration_before","date","last_deposit"
"10024430","41-60",48,"services","divorced","secondary",-88,"yes","no","april",3,8,1,"mortgage",1,0,0,2476,0,30,3,202,2019-04-30,1543
"10024431","41-60",46,"blue-collar","married","primary",-97,"yes","yes","may",5,2,1,"mortgage",1,0,0,4384,0,31,5,279,2019-05-31,1512
"10024432","41-60",43,"admin","married","secondary",-98,"no","yes","june",3,7,1,"mortgage",1,0,0,4080,0,30,3,180,2019-06-30,1482
"10024433","41-60",49,"services","married","secondary",-80,"yes","yes","july",4,23,1,"mortgage",1,0,0,2127,0,31,4,218,2019-07-31,1451
"10024434","18-30",29,"services","single","secondary",-90,"yes","no","august",2,16,1,"mortgage",1,0,0,5699,0,31,2,129,2019-08-31,1420
"10024435","41-60",53,"blue-collar","married","secondary",-90,"yes","yes","september",9,2,1,"mortgage",1,0,0,3237,0,30,9,530,2019-09-30,1390
"10024436","18-30",30,"services","single","secondary",-99,"yes","no","october",2,1,1,"auto ",1,0,0,2558,0,31,2,104,2019-10-31,1359
"10024437","41-60",41,"management","divorced","secondary",-96,"yes","no","november",1,0,1,"auto ",1,0,0,2298,0,30,1,60,2019-11-30,1329
"10024438","31-40",33,"technician","married","secondary",-99,"yes","no","december",7,0,1,"auto ",1,0,0,3397,0,31,7,432,2019-12-31,1298
"10024439","41-60",47,"blue-collar","married","primary",-92,"yes","yes","january",2,8,1,"auto ",1,0,0,2106,0,31,2,113,2019-01-31,1632
"10024440","41-60",58,"retired","married","secondary",-96,"yes","yes","february",9,7,1,"auto ",1,0,0,2586,0,28,9,516,2019-02-28,1604
"10024441","31-40",31,"unemployed","married","secondary",-110,"yes","no","march",3,5,1,"auto ",1,0,0,6530,0,31,3,179,2019-03-31,1573
"10024442","31-40",38,"admin","single","secondary",-97,"yes","no","april",2,1,1,"auto ",1,0,0,2476,0,30,2,125,2019-04-30,1543
"10024443","41-60",60,"retired","married","secondary",-99,"yes","yes","may",6,1,1,"auto ",1,0,0,4384,0,31,6,386,2019-05-31,1512
"10024444","31-40",33,"management","single","tertiary",-99,"no","no","june",4,7,1,"unsecured ",1,0,0,4080,0,30,4,262,2019-06-30,1482
"10024445","31-40",33,"unemployed","single","tertiary",-77,"yes","no","july",7,15,1,"unsecured ",1,0,0,2127,0,31,7,396,2019-07-31,1451
"10024446","41-60",52,"admin","married","primary",-96,"yes","yes","august",5,10,1,"unsecured ",1,0,0,5699,0,31,5,294,2019-08-31,1420
"10024447","41-60",42,"blue-collar","married","primary",-89,"yes","yes","september",3,6,0,"no product",0,0,0,3237,0,30,3,171,2019-09-30,1390
"10024448","18-30",30,"technician","single","secondary",-98,"yes","no","october",10,3,0,"no product",0,0,0,2558,0,31,10,614,2019-10-31,1359
"10024449","31-40",33,"entrepreneur","divorced","tertiary",-97,"yes","no","november",2,4,0,"no product",0,0,0,2298,0,30,2,118,2019-11-30,1329
"10024450","41-60",46,"admin","divorced","secondary",-97,"yes","no","december",8,12,0,"no product",0,0,0,3397,0,31,8,485,2019-12-31,1298
"10024451","41-60",51,"blue-collar","married","primary",-80,"yes","yes","january",7,16,0,"no product",0,0,0,2106,0,31,7,406,2019-01-31,1632
"10024452","31-40",40,"unemployed","single","secondary",-95,"yes","no","february",5,5,0,"no product",0,0,0,0,0,28,5,287,2019-02-28,1604
"10024453","41-60",50,"admin","married","secondary",-97,"yes","yes","march",4,3,0,"no product",0,0,0,0,0,31,4,216,2019-03-31,1573
"10024454","41-60",42,"entrepreneur","married","tertiary",-97,"yes","yes","april",11,0,0,"no product",0,0,0,0,0,30,11,650,2019-04-30,1543
"10024455","31-40",38,"technician","married","secondary",-99,"no","no","may",1,0,0,"no product",0,0,0,0,0,31,1,55,2019-05-31,1512
"10024456","31-40",36,"admin","single","primary",-98,"yes","no","june",6,6,0,"no product",0,0,0,0,0,30,6,371,2019-06-30,1482
"10024457","31-40",37,"unemployed","divorced","primary",-88,"yes","no","july",3,14,0,"no product",0,0,0,0,0,31,3,166,2019-07-31,1451
"10024458","31-40",33,"management","married","tertiary",-94,"yes","yes","august",1,8,0,"no product",0,0,0,0,0,31,1,48,2019-08-31,1420
"10024459","31-40",38,"blue-collar","single","secondary",-99,"yes","no","september",1,7,0,"no product",0,0,0,0,0,30,1,72,2019-09-30,1390
"10024460","41-60",52,"blue-collar","married","tertiary",-95,"yes","yes","october",1,7,1,"unsecured ",1,0,0,3237,0,31,1,55,2019-10-31,1359
"10024461","18-30",29,"blue-collar","married","secondary",-95,"yes","no","november",2,7,1,"unsecured ",1,0,0,2558,0,30,2,144,2019-11-30,1329
"10024462","31-40",37,"blue-collar","married","primary",-95,"yes","no","december",8,8,1,"mortgage",1,0,0,2298,0,31,8,474,2019-12-31,1298
"10024463","31-40",34,"admin","married","secondary",-93,"yes","no","january",9,3,1,"mortgage",1,0,0,2877,0,31,9,559,2019-01-31,1632
"10024464","41-60",43,"blue-collar","married","primary",-98,"yes","yes","february",4,6,1,"mortgage",1,0,0,2226,0,28,4,261,2019-02-28,1604
"10024465","41-60",49,"services","married","secondary",-81,"yes","yes","march",4.50311665182547,6,1,"mortgage",1,0,0,2880,0,31,18,1101,2019-03-31,1573
"10024466","31-40",33,"technician","single","secondary",-99,"no","no","april",4,0,1,"mortgage",1,1,1,2434,9,30,4,236,2019-04-30,1543
"10024467","41-60",47,"admin","married","primary",-99,"yes","yes","may",3,0,1,"mortgage",1,1,1,4246,9,31,3,164,2019-05-31,1512
"10024468","41-60",50,"technician","married","secondary",-98,"no","yes","june",2,5,1,"auto ",1,1,1,5699,9,30,2,93,2019-06-30,1482
"10024469","18-30",30,"blue-collar","single","primary",-91,"yes","no","july",4.50311665182547,7,1,"unsecured ",1,1,1,5699,9,31,15,912,2019-07-31,1451
"10024470","41-60",44,"services","married","primary",-100,"yes","yes","august",3,7,0,"no product",0,0,0,3237,0,31,3,179,2019-08-31,1420
"10024471","41-60",44,"blue-collar","divorced","secondary",-92,"yes","no","september",8,10,0,"no product",0,0,0,2558,0,30,8,485,2019-09-30,1390
"10024472","18-30",30,"services","single","secondary",-95,"yes","no","october",3,7,0,"no product",0,0,0,2298,0,31,3,206,2019-10-31,1359
"10024473","31-40",40,"blue-collar","married","primary",-99,"yes","no","november",5,7,0,"no product",0,0,0,0,0,30,5,311,2019-11-30,1329
"10024474","41-60",41,"blue-collar","married","primary",-96,"yes","yes","december",12,5,0,"no product",0,0,0,0,0,31,12,690,2019-12-31,1298
"10024475","31-40",34,"blue-collar","married","primary",-96,"yes","no","january",6,2,0,"no product",0,0,0,0,0,31,6,362,2019-01-31,1632
"10024476","41-60",53,"services","married","primary",-99,"yes","yes","february",5,3,0,"no product",0,0,0,0,0,28,5,274,2019-02-28,1604
"10024477","31-40",35,"blue-collar","married","primary",-91,"yes","no","march",3,19,0,"no product",0,0,0,0,0,31,3,163,2019-03-31,1573
"10024478","31-40",34,"technician","divorced","secondary",-85,"yes","no","april",6,18,0,"no product",0,0,0,0,0,30,6,345,2019-04-30,1543
"10024479","31-40",39,"admin","single","secondary",-92,"yes","no","may",5,11,0,"no product",0,0,0,0,0,31,5,329,2019-05-31,1512
"10024480","31-40",39,"management","single","tertiary",-94,"yes","no","june",1,6,0,"no product",0,0,0,0,0,30,1,68,2019-06-30,1482
"10024481","41-60",52,"services","divorced","secondary",-96,"yes","no","july",2,16,0,"no product",0,0,0,0,0,31,2,143,2019-07-31,1451
"10024482","31-40",34,"blue-collar","married","secondary",-69,"yes","no","august",4.50311665182547,13,0,"no product",0,0,0,0,0,31,18,1062,2019-08-31,1420
"10024483","31-40",37,"blue-collar","divorced","primary",-97,"yes","no","september",1,5,0,"no product",0,0,0,0,0,30,1,71,2019-09-30,1390
"10024484","31-40",39,"admin","married","secondary",-94,"yes","no","october",2,7,0,"no product",0,0,0,0,0,31,2,106,2019-10-31,1359
"10024485","41-60",52,"entrepreneur","divorced","primary",-96,"yes","no","november",11,5,0,"no product",0,0,0,0,0,30,11,688,2019-11-30,1329
"10024486","31-40",35,"blue-collar","married","primary",-96,"yes","no","december",2,14,0,"no product",0,0,0,0,0,31,2,103,2019-12-31,1298
"10024487","31-40",36,"entrepreneur","married","tertiary",-77,"yes","yes","january",6,6,1,"business",1,1,1,3251,9,31,6,349,2019-01-31,1632
"10024488","41-60",48,"technician","married","secondary",-106,"yes","yes","february",1,7,1,"business",1,1,1,4324,9,28,1,78,2019-02-28,1604
"10024489","31-40",31,"admin","divorced","secondary",-95,"yes","no","march",3,13,1,"business",1,1,1,3214,9,31,3,194,2019-03-31,1573
"10024490","41-60",43,"technician","divorced","tertiary",-86,"yes","yes","april",4,17,1,"business",1,1,1,2362,9,30,4,224,2019-04-30,1543
"10024491","41-60",43,"blue-collar","single","primary",-92,"yes","no","may",2,10,1,"business",1,1,1,2353,9,31,2,98,2019-05-31,1512
"10024492","31-40",39,"blue-collar","married","secondary",-95,"yes","no","june",10,5,1,"business",1,1,1,3421,9,30,10,607,2019-06-30,1482
"10024493","31-40",40,"technician","married","primary",-97,"yes","no","july",7,4,1,"business",1,1,1,2353,9,31,7,398,2019-07-31,1451
"10024494","41-60",58,"management","married","tertiary",-96,"no","yes","august",2,1,1,"business",1,1,1,3421,9,31,2,103,2019-08-31,1420
"10024495","31-40",31,"blue-collar","married","primary",-99,"yes","no","september",4,1,1,"mortgage",1,1,1,3473,9,30,4,241,2019-09-30,1390
"10024496","41-60",41,"blue-collar","married","secondary",-98,"yes","yes","october",3,4,1,"mortgage",1,1,1,2345,9,31,3,203,2019-10-31,1359
"10024497","31-40",37,"management","married","tertiary",-95,"yes","yes","november",2,1,1,"mortgage",1,1,1,2362,9,30,2,96,2019-11-30,1329
"10024498","41-60",44,"services","divorced","secondary",-99,"yes","no","december",4,0,1,"mortgage",1,1,1,2353,9,31,4,238,2019-12-31,1298
"10024499","31-40",37,"technician","married","tertiary",-99,"yes","yes","january",3,2,1,"mortgage",1,1,1,3421,9,31,3,153,2019-01-31,1632
"10024500","31-40",39,"blue-collar","married","primary",-88,"yes","no","february",8,11,1,"mortgage",1,1,1,2342,9,28,8,481,2019-02-28,1604
"10024501","41-60",41,"blue-collar","single","secondary",-96,"yes","no","march",4.50311665182547,5,1,"mortgage",1,1,1,4853,9,31,36,2177,2019-03-31,1573
"10024502","41-60",52,"blue-collar","divorced","primary",-97,"yes","no","april",2,6,1,"mortgage",1,1,1,8675,9,30,2,119,2019-04-30,1543
"10024503","18-30",29,"blue-collar","single","primary",-94,"yes","no","may",4,16,1,"unsecured ",1,1,1,9764,9,31,4,245,2019-05-31,1512
"10024504","41-60",60,"blue-collar","divorced","secondary",-82,"no","no","june",3,11,1,"unsecured ",1,1,1,2457,9,30,3,152,2019-06-30,1482
"10024505","31-40",32,"technician","married","secondary",-97,"no","no","july",7,3,1,"unsecured ",1,1,1,3678,9,31,7,418,2019-07-31,1451
"10024506","41-60",50,"services","single","primary",-97,"yes","no","august",3,8,1,"unsecured ",1,1,1,9765,9,31,3,198,2019-08-31,1420
"10024507","41-60",56,"blue-collar","married","primary",-88,"yes","yes","september",3,12,1,"unsecured ",1,1,1,7543,9,30,3,198,2019-09-30,1390
"10024508","41-60",48,"admin","married","secondary",-95,"yes","yes","october",6,6,1,"unsecured ",1,1,1,6689,9,31,6,374,2019-10-31,1359
"10024509","18-30",29,"blue-collar","married","primary",-97,"no","no","november",1,0,1,"unsecured ",1,1,1,4376,9,30,1,51,2019-11-30,1329
"10024510","31-40",40,"blue-collar","married","secondary",-99,"yes","no","december",4,0,1,"unsecured ",1,1,1,6895,9,31,4,263,2019-12-31,1298
"10024511","41-60",42,"admin","divorced","secondary",-99,"yes","no","january",4,0,1,"unsecured ",1,1,1,7632,9,31,4,229,2019-01-31,1632
"10024512","31-40",34,"blue-collar","married","secondary",-99,"yes","no","february",3,7,1,"unsecured ",1,1,1,9753,9,28,3,154,2019-02-28,1604
"10024513","18-30",23,"management","single","tertiary",-65,"yes","no","march",5,9,1,"unsecured ",1,1,1,2257,9,31,5,278,2019-03-31,1573
"10024514","18-30",30,"technician","single","tertiary",-98,"yes","no","april",5,1,1,"unsecured ",1,1,1,6895,9,30,5,306,2019-04-30,1543
"10024515","41-60",51,"management","married","primary",-98,"yes","yes","may",2,8,1,"unsecured ",1,1,1,6895,9,31,2,114,2019-05-31,1512
"10024516","41-60",52,"technician","single","secondary",-102,"yes","no","june",2,7,1,"unsecured ",1,1,1,7632,9,30,2,94,2019-06-30,1482
"10024517","41-60",45,"technician","married","secondary",-98,"yes","yes","july",3,7,1,"mortgage",1,1,1,6895,9,31,3,208,2019-07-31,1451
"10024518","41-60",41,"blue-collar","married","secondary",-99,"yes","yes","august",3,7,1,"mortgage",1,1,1,7632,9,31,3,169,2019-08-31,1420
"10024519","18-30",27,"student","single","secondary",-90,"yes","no","september",6,23,1,"mortgage",1,1,1,9753,9,30,6,332,2019-09-30,1390
"10024520","41-60",50,"blue-collar","married","secondary",-79,"yes","yes","october",4,7,1,"mortgage",1,1,1,8675,9,31,4,263,2019-10-31,1359
"10024521","31-40",36,"blue-collar","married","primary",-100,"yes","no","november",6,7,1,"mortgage",1,1,1,9764,9,30,6,353,2019-11-30,1329
"10024522","41-60",46,"blue-collar","married","primary",-95,"yes","yes","december",2,7,1,"mortgage",1,1,1,2457,9,31,2,108,2019-12-31,1298
"10024523","41-60",44,"blue-collar","married","primary",-102,"yes","yes","january",7,7,1,"mortgage",1,1,1,3678,9,31,7,441,2019-01-31,1632
"10024524","41-60",47,"blue-collar","married","secondary",-94,"yes","yes","february",1,8,1,"mortgage",1,1,1,9765,9,28,1,46,2019-02-28,1604
"10024525","31-40",40,"blue-collar","married","secondary",-95,"yes","no","march",4,5,1,"mortgage",1,1,1,6895,9,31,4,266,2019-03-31,1573
"10024526","31-40",36,"services","single","secondary",-97,"yes","no","april",4,6,1,"mortgage",1,1,1,7632,9,30,4,223,2019-04-30,1543
"10024527","41-60",46,"blue-collar","married","secondary",-93,"yes","yes","may",2,13,1,"mortgage",1,1,1,9753,9,31,2,105,2019-05-31,1512
"10024528","41-60",58,"technician","married","secondary",-89,"yes","yes","june",3,7,1,"mortgage",1,0,0,2257,0,30,3,165,2019-06-30,1482
"10024529","18-30",30,"technician","divorced","tertiary",-103,"yes","no","july",6,7,1,"mortgage",1,0,0,12353,0,31,6,381,2019-07-31,1451
"10024530","41-60",43,"blue-collar","married","secondary",-91,"yes","yes","august",4,7,1,"mortgage",1,0,0,6895,0,31,4,228,2019-08-31,1420
"10024531","18-30",29,"services","single","secondary",-101,"yes","no","september",2,7,1,"auto ",1,0,0,7632,0,30,2,128,2019-09-30,1390
"10024532","41-60",41,"management","married","tertiary",-98,"yes","yes","october",4.50311665182547,1,1,"auto ",1,1,1,9753,9,31,13,764,2019-10-31,1359
"10024533","41-60",44,"entrepreneur","married","primary",-98,"yes","yes","november",2,3,1,"auto ",1,1,1,2257,9,30,2,113,2019-11-30,1329
"10024534","41-60",44,"services","divorced","secondary",-94,"yes","no","december",7,1,1,"auto ",1,1,1,12353,9,31,7,396,2019-12-31,1298
"10024535","41-60",59,"blue-collar","married","primary",-99,"yes","yes","january",2,3,1,"auto ",1,1,1,2356,9,31,2,133,2019-01-31,1632
"10024536","31-40",39,"management","single","tertiary",-61,"yes","no","february",1,0,1,"auto ",1,1,1,7654,8,28,1,42,2019-02-28,1604
"10024537","41-60",42,"management","married","secondary",-99,"no","yes","march",4,0,0,"no product",0,0,0,7854,0,31,4,234,2019-03-31,1573
"10024538","31-40",31,"admin","married","secondary",-98,"no","no","april",5,1,0,"no product",0,0,0,6895,0,30,5,297,2019-04-30,1543
"10024539","18-30",29,"","single","primary",-99,"yes","no","may",1,0,0,"no product",0,0,0,7632,0,31,1,50,2019-05-31,1512
"10024540","31-40",39,"blue-collar","single","secondary",-99,"yes","no","june",4,2,0,"no product",0,0,0,9753,0,30,4,214,2019-06-30,1482
"10024541","41-60",44,"blue-collar","married","primary",-94,"yes","yes","july",2,5,0,"no product",0,0,0,2257,0,31,2,110,2019-07-31,1451
"10024542","41-60",49,"services","single","primary",-98,"yes","no","august",2,4,0,"no product",0,0,0,12353,0,31,2,99,2019-08-31,1420
"10024543","31-40",39,"housemaid","married","secondary",-94,"yes","no","september",5,0,0,"no product",0,0,0,2356,0,30,5,274,2019-09-30,1390
"10024544","18-30",27,"blue-collar","single","secondary",-99,"yes","no","october",3,0,0,"no product",0,0,0,7654,0,31,3,191,2019-10-31,1359
"10024545","41-60",56,"management","married","primary",-100,"yes","yes","november",5,8,0,"no product",0,0,0,7854,0,30,5,305,2019-11-30,1329
"10024546","41-60",43,"technician","married","tertiary",-90,"yes","yes","december",2,0,0,"no product",0,0,0,8954,0,31,2,134,2019-12-31,1298
"10024547","31-40",37,"self-employed","married","primary",-99,"no","no","january",2,0,0,"no product",0,0,0,3678,0,31,2,112,2019-01-31,1632
"10024548","41-60",54,"technician","single","secondary",-98,"yes","no","february",5,1,0,"no product",0,0,0,4853,0,28,5,283,2019-02-28,1604
"10024549","31-40",38,"blue-collar","married","secondary",-99,"yes","no","march",6,1,0,"no product",0,0,0,8675,0,31,6,353,2019-03-31,1573
"10024550","31-40",31,"blue-collar","married","primary",-96,"yes","no","april",4,9,0,"no product",0,0,0,9764,0,30,4,212,2019-04-30,1543
"10024551","31-40",34,"blue-collar","married","secondary",-91,"yes","no","may",4,6,0,"no product",0,0,0,2457,0,31,4,225,2019-05-31,1512
"10024552","31-40",35,"admin","married","primary",-97,"yes","no","june",5,12,0,"no product",0,0,0,3678,0,30,5,283,2019-06-30,1482
"10024553","41-60",44,"blue-collar","single","tertiary",-71,"yes","no","july",4.50311665182547,19,0,"no product",0,0,0,9765,0,31,21,1273,2019-07-31,1451
"10024554","18-30",30,"blue-collar","married","secondary",-95,"yes","no","august",4.50311665182547,6,0,"no product",0,0,0,7543,0,31,26,1574,2019-08-31,1420
"10024555","41-60",51,"technician","married","secondary",-96,"yes","yes","september",2,6,0,"no product",0,0,0,6895,0,30,2,139,2019-09-30,1390
"10024556","31-40",37,"blue-collar","married","primary",-95,"yes","no","october",4,7,0,"no product",0,0,0,7632,0,31,4,228,2019-10-31,1359
"10024557","31-40",39,"blue-collar","married","tertiary",-100,"yes","yes","november",1,7,0,"no product",0,0,0,9753,0,30,1,62,2019-11-30,1329
"10024558","31-40",33,"management","single","tertiary",-98,"yes","no","december",4,1,0,"no product",0,0,0,6895,0,31,4,256,2019-12-31,1298
"10024559","31-40",37,"management","divorced","tertiary",-99,"yes","no","january",9,1,0,"no product",0,0,0,7632,0,31,9,564,2019-01-31,1632
"10024560","41-60",46,"blue-collar","single","secondary",-98,"yes","no","february",4,7,0,"no product",0,0,0,9753,0,28,4,245,2019-02-28,1604
"10024561","31-40",32,"admin","married","secondary",-82,"yes","no","march",3,19,0,"no product",0,0,0,0,0,31,3,161,2019-03-31,1573
"10024562","41-60",43,"entrepreneur","married","primary",-92,"yes","yes","april",1,15,0,"no product",0,0,0,0,0,30,1,79,2019-04-30,1543
"10024563","41-60",59,"housemaid","divorced","tertiary",-88,"yes","no","may",3,4,0,"no product",0,0,0,0,0,31,3,152,2019-05-31,1512
"10024564","41-60",46,"admin","married","primary",-99,"yes","yes","june",10,1,0,"no product",0,0,0,0,0,30,10,591,2019-06-30,1482
"10024565","41-60",47,"blue-collar","married","primary",-98,"yes","yes","july",2,6,0,"no product",0,0,0,0,0,31,2,113,2019-07-31,1451
"10024566","31-40",31,"services","single","secondary",-90,"yes","no","august",3,7,0,"no product",0,0,0,0,0,31,3,193,2019-08-31,1420
"10024567","18-30",30,"blue-collar","married","primary",-97,"yes","no","september",5,11,0,"no product",0,0,0,0,0,30,5,299,2019-09-30,1390
"10024568","31-40",38,"blue-collar","married","primary",-76,"no","no","october",6,7,0,"no product",0,0,0,0,0,31,6,348,2019-10-31,1359
"10024569","41-60",44,"blue-collar","single","secondary",-102,"yes","no","november",2,7,0,"no product",0,0,0,0,0,30,2,103,2019-11-30,1329
"10024570","41-60",52,"technician","married","primary",-98,"yes","yes","december",4,6,0,"no product",0,0,0,0,0,31,4,253,2019-12-31,1298
"10024571","18-30",29,"services","single","secondary",-92,"no","no","january",2,24,0,"no product",0,0,0,0,0,31,2,127,2019-01-31,1632
"10024572","41-60",43,"admin","married","tertiary",-74,"yes","yes","february",4,12,0,"no product",0,0,0,0,0,28,4,244,2019-02-28,1604
"10024573","41-60",47,"technician","married","primary",-97,"yes","yes","march",3,6,0,"no product",0,0,0,0,0,31,3,157,2019-03-31,1573
"10024574","41-60",43,"blue-collar","married","primary",-93,"yes","yes","april",9,7,0,"no product",0,0,0,0,0,30,9,548,2019-04-30,1543
"10024575","41-60",52,"blue-collar","divorced","primary",-100,"yes","no","may",2,7,0,"no product",0,0,0,0,0,31,2,114,2019-05-31,1512
"10024576","31-40",32,"services","single","secondary",-98,"yes","no","june",2,7,0,"no product",0,0,0,0,0,30,2,126,2019-06-30,1482
"10024577","31-40",40,"admin","single","secondary",-102,"yes","no","july",3,7,0,"no product",0,0,0,0,0,31,3,161,2019-07-31,1451
"10024578","41-60",57,"technician","divorced","secondary",-64,"yes","no","august",6,11,0,"no product",0,0,0,0,0,31,6,333,2019-08-31,1420
"10024579","18-30",30,"services","divorced","secondary",-98,"yes","no","september",3,8,0,"no product",0,0,0,0,0,30,3,155,2019-09-30,1390
"10024580","41-60",48,"blue-collar","married","secondary",-83,"yes","yes","october",3,7,0,"no product",0,0,0,0,0,31,3,152,2019-10-31,1359
"10024581","41-60",46,"blue-collar","married","secondary",-98,"yes","yes","november",2,2,0,"no product",0,0,0,0,0,30,2,145,2019-11-30,1329
"10024582","41-60",59,"retired","divorced","primary",-97,"yes","no","december",1,5,0,"no product",0,0,0,0,0,31,1,66,2019-12-31,1298
"10024583","41-60",50,"blue-collar","married","primary",-95,"yes","yes","january",2,5,0,"no product",0,0,0,0,0,31,2,123,2019-01-31,1632
"10024584","41-60",50,"blue-collar","divorced","primary",-97,"yes","no","february",1,3,0,"no product",0,0,0,0,0,28,1,74,2019-02-28,1604
"10024585","31-40",33,"blue-collar","divorced","secondary",-98,"yes","no","march",4,0,0,"no product",0,0,0,0,0,31,4,248,2019-03-31,1573
"10024586","31-40",39,"technician","single","primary",-99,"yes","no","april",2,0,0,"no product",0,0,0,0,0,30,2,130,2019-04-30,1543
"10024587","41-60",57,"retired","divorced","secondary",8,"yes","no","may",1,15,0,"no product",0,0,0,0,0,31,1,71,2019-05-31,1512
"10024588","41-60",49,"blue-collar","married","primary",-99,"yes","yes","june",4.50311665182547,2,0,"no product",0,0,0,0,0,30,16,984,2019-06-30,1482
"10024589","41-60",41,"blue-collar","married","primary",-96,"yes","yes","july",4,4,0,"no product",0,0,0,0,0,31,4,252,2019-07-31,1451
